result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,precursor_annotation,candidate_rank,match_score,total_score,ms2_abundance,variable_carbon_number,curve_unsaturation,normalized_rt_min,mean_ms2_rt_min,merged_ms2_spectrum_count,ms1_feature_id,ms2_scan_id
MR6_0005795,15-17.5,SM(d14:1/x:y),SM(d14:1/30:1),SM(d44:2),1,0.45,45.0,1.0,30.0,1.0,10.378,27.88425952380957,7,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005796,15-17.5,SM(d14:2/x:y),SM(d14:2/30:0),SM(d44:2),1,0.45,45.0,1.0,30.0,0.0,10.378,27.8915,5,F002513,scanId=1674138; scanId=1669513; scanId=1671318; scanId=1678067; scanId=1674454
MR6_0005797,15-17.5,SM(d15:0/x:y),SM(d15:0/29:2),SM(d44:2),1,0.45,45.0,1.0,29.0,2.0,10.378,27.88425952380957,7,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005798,15-17.5,SM(d15:1/x:y),SM(d15:1/29:1),SM(d44:2),1,0.45,45.0,1.0,29.0,1.0,10.378,27.88425952380957,7,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005799,15-17.5,SM(d15:2/x:y),SM(d15:2/29:0),SM(d44:2),1,0.45,45.0,1.0,29.0,0.0,10.378,27.88425952380957,7,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005800,15-17.5,SM(d16:0/x:y),SM(d16:0/28:2),SM(d44:2),1,0.45,45.0,1.0,28.0,2.0,10.378,27.8629466666668,5,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443
MR6_0005801,15-17.5,SM(d16:1/x:y),SM(d16:1/28:1),SM(d44:2),1,0.45,45.0,1.0,28.0,1.0,10.378,27.867547916666748,8,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1665042; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005802,15-17.5,SM(d16:2/x:y),SM(d16:2/28:0),SM(d44:2),1,0.45,45.0,1.0,28.0,0.0,10.378,27.88425952380957,7,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005803,15-17.5,SM(d17:0/x:y),SM(d17:0/27:2),SM(d44:2),1,0.45,45.0,1.0,27.0,2.0,10.378,27.88425952380957,7,F002513,scanId=1674138; scanId=1669513; scanId=1669512; scanId=1671318; scanId=1674443; scanId=1678067; scanId=1674454
MR6_0005805,15-17.5,SM(d18:1/x:y),SM(d18:1/26:1),SM(d44:2),1,0.64,64.0,1.0,26.0,1.0,10.378,27.87127619047614,7,F002513,scanId=1674046; scanId=1668168; scanId=1678067; scanId=1664998; scanId=1668150; scanId=1674454; scanId=1678109
MR6_0005806,15-17.5,SM(d20:0/x:y),SM(d20:0/24:2),SM(d44:2),1,0.45,45.0,1.0,24.0,2.0,10.378,27.749833333333,1,F002513,scanId=1664998
MR6_0005807,15-17.5,SM(d20:1/x:y),SM(d20:1/24:1),SM(d44:2),1,0.64,64.0,1.0,24.0,1.0,10.378,27.88948809523814,7,F002513,scanId=1674046; scanId=1669512; scanId=1678067; scanId=1668150; scanId=1671303; scanId=1674454; scanId=1678109
MR6_0005809,15-17.5,SM(d23:1/x:y),SM(d23:1/21:1),SM(d44:2),1,0.45,45.0,1.0,21.0,1.0,10.378,27.8289083333335,2,F002513,scanId=1665042; scanId=1674443
MR6_0005804,15-17.5,SM(d17:2/x:y),SM(d17:2/27:0),SM(d44:2),2,0.45,40.5,1.0,27.0,0.0,10.378,27.750566666667,1,F002513,scanId=1665042
MR6_0005810,15-17.5,SM(d24:1/x:y),SM(d24:1/20:1),SM(d44:2),2,0.45,40.5,1.0,20.0,1.0,10.378,27.900633333333,1,F002513,scanId=1674046
MR6_0005811,15-17.5,SM(d26:2/x:y),SM(d26:2/18:0),SM(d44:2),2,0.64,57.6,1.0,18.0,0.0,10.378,27.802366666667,1,F002513,scanId=1668150
MR005482,15-17.5,SM(d27:2/x:y),SM(d27:2/17:0),SM(d44:2),2,0.64,57.6,1.0,17.0,0.0,10.378,27.854916666667,1,F002513,scanId=1671303
MR6_0005808,15-17.5,SM(d21:1/x:y),SM(d21:1/23:1),SM(d44:2),3,0.45,36.0,1.0,23.0,1.0,10.378,27.96835,1,F002513,scanId=1678109
MR005492,15-17.5,SM(d28:0/x:y),SM(d28:0/16:2),SM(d44:2),3,0.64,51.2,0.99,16.0,2.0,10.378,27.854916666667,1,F002513,scanId=1671303
MR6_0005814,15-17.5,SM(d28:2/x:y),SM(d28:2/16:0),SM(d44:2),3,0.45,36.0,1.0,16.0,0.0,10.378,27.749833333333,1,F002513,scanId=1664998
MR001711,15-17.5,Cer(m18:2/x:y),Cer(m18:2/26:1),Cer(m44:3),1,0.75,75.0,1.0,26.0,1.0,10.417,27.99377083333325,4,F002515,scanId=1676287; scanId=1683057; scanId=1676194; scanId=1682999
MR001939,15-17.5,Cer(m20:2/x:y),Cer(m20:2/24:1),Cer(m44:3),2,0.5,45.0,0.47,24.0,1.0,10.417,27.937208333333,2,F002515,scanId=1676287; scanId=1676194
MR001963,15-17.5,Cer(m20:3/x:y),Cer(m20:3/24:0),Cer(m44:3),2,0.5,45.0,0.77,24.0,0.0,10.417,28.050816666667,1,F002515,scanId=1683057
MR001367,15-17.5,Cer(m16:3/x:y),Cer(m16:3/28:0),Cer(m44:3),3,0.5,40.0,0.09,28.0,0.0,10.417,28.050816666667,1,F002515,scanId=1683057
MR001869,15-17.5,Cer(m19:3/x:y),Cer(m19:3/25:0),Cer(m44:3),3,0.5,40.0,0.18,25.0,0.0,10.417,27.937983333333,1,F002515,scanId=1676287
MR6_0005820,15-17.5,GlcCer(d14:1/x:y),GlcCer(d14:1/32:4),GlcCer(d46:5),1,0.38,38.0,1.0,32.0,4.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005821,15-17.5,GlcCer(d14:2/x:y),GlcCer(d14:2/32:3),GlcCer(d46:5),1,0.38,38.0,1.0,32.0,3.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005822,15-17.5,GlcCer(d14:3/x:y),GlcCer(d14:3/32:2),GlcCer(d46:5),1,0.38,38.0,1.0,32.0,2.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005823,15-17.5,GlcCer(d14:4/x:y),GlcCer(d14:4/32:1),GlcCer(d46:5),1,0.38,38.0,1.0,32.0,1.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005824,15-17.5,GlcCer(d15:1/x:y),GlcCer(d15:1/31:4),GlcCer(d46:5),1,0.38,38.0,1.0,31.0,4.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005825,15-17.5,GlcCer(d15:2/x:y),GlcCer(d15:2/31:3),GlcCer(d46:5),1,0.38,38.0,1.0,31.0,3.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005826,15-17.5,GlcCer(d15:3/x:y),GlcCer(d15:3/31:2),GlcCer(d46:5),1,0.38,38.0,1.0,31.0,2.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005827,15-17.5,GlcCer(d15:4/x:y),GlcCer(d15:4/31:1),GlcCer(d46:5),1,0.38,38.0,1.0,31.0,1.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005828,15-17.5,GlcCer(d16:1/x:y),GlcCer(d16:1/30:4),GlcCer(d46:5),1,0.38,38.0,1.0,30.0,4.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005829,15-17.5,GlcCer(d16:2/x:y),GlcCer(d16:2/30:3),GlcCer(d46:5),1,0.38,38.0,1.0,30.0,3.0,10.433,28.049958333333,2,F002517,scanId=1681444; scanId=1684567
MR6_0005830,15-17.5,GlcCer(d18:1/x:y),GlcCer(d18:1/28:4),GlcCer(d46:5),1,0.38,38.0,1.0,28.0,4.0,10.433,27.943791666667,2,F002517,scanId=1674660; scanId=1678611
MR6_0005832,15-17.5,GlcCer(d26:3/x:y),GlcCer(d26:3/20:2),GlcCer(d46:5),1,0.38,38.0,1.0,20.0,2.0,10.433,27.963416666667,1,F002517,scanId=1677813
MR6_0005833,15-17.5,GlcCer(d26:4/x:y),GlcCer(d26:4/20:1),GlcCer(d46:5),2,0.38,34.2,1.0,20.0,1.0,10.433,27.976716666667,1,F002517,scanId=1678611
MR6_0005831,15-17.5,GlcCer(d25:1/x:y),GlcCer(d25:1/21:4),GlcCer(d46:5),3,0.38,30.4,1.0,21.0,4.0,10.433,27.976716666667,1,F002517,scanId=1678611
MR000525,15-17.5,Cer(d18:0/x:y)(2OH),Cer(d18:0/24:0)(2OH),Cer(d42:0)(2OH),1,1.0,100.0,1.0,24.0,0.0,10.439,27.987736111111,6,F002518,scanId=1676070; scanId=1679717; scanId=1682869; scanId=1675504; scanId=1679161; scanId=1682312
MR000052,15-17.5,Cer(d14:0/x:y)(2OH),Cer(d14:0/28:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,28.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR000111,15-17.5,Cer(d15:0/x:y)(2OH),Cer(d15:0/27:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,27.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR000181,15-17.5,Cer(d16:0/x:y)(2OH),Cer(d16:0/26:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,26.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR000329,15-17.5,Cer(d17:0/x:y)(2OH),Cer(d17:0/25:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,25.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR000764,15-17.5,Cer(d19:0/x:y)(2OH),Cer(d19:0/23:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,23.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR000857,15-17.5,Cer(d20:0/x:y)(2OH),Cer(d20:0/22:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,22.0,0.0,10.439,27.99077083333325,4,F002518,scanId=1676070; scanId=1679717; scanId=1682869; scanId=1679161
MR000992,15-17.5,Cer(d21:0/x:y)(2OH),Cer(d21:0/21:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,21.0,0.0,10.439,27.99077083333325,4,F002518,scanId=1676070; scanId=1679717; scanId=1682869; scanId=1679161
MR001049,15-17.5,Cer(d22:0/x:y)(2OH),Cer(d22:0/20:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,20.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR001113,15-17.5,Cer(d23:0/x:y)(2OH),Cer(d23:0/19:0)(2OH),Cer(d42:0)(2OH),2,0.5,45.0,0.7,19.0,0.0,10.439,28.009572222222,3,F002518,scanId=1679717; scanId=1682869; scanId=1679161
MR001345,15-17.5,Cer(m16:2/x:y),Cer(m16:2/24:0),Cer(m40:2),1,0.75,75.0,1.0,24.0,0.0,10.478,28.0989333333334,5,F002520,scanId=1685176; scanId=1688836; scanId=1681947; scanId=1685070; scanId=1688691
MR001653,15-17.5,Cer(m18:2/x:y),Cer(m18:2/22:0),Cer(m40:2),1,1.0,100.0,1.0,22.0,0.0,7.478000000000002,28.186208888888864,15,F002520,scanId=1672561; scanId=1678365; scanId=1682024; scanId=1685176; scanId=1688836; scanId=1678316; scanId=1681947; scanId=1685070; scanId=1688691; scanId=1701694; scanId=1704208; scanId=1707358; scanId=1701771; scanId=1704285; scanId=1707406
MR001912,15-17.5,Cer(m20:2/x:y),Cer(m20:2/20:0),Cer(m40:2),1,0.5,50.0,1.0,20.0,0.0,7.478000000000002,28.151579166667,4,F002520,scanId=1678365; scanId=1685070; scanId=1688691; scanId=1704285
MR001418,15-17.5,Cer(m17:1/x:y),Cer(m17:1/23:1),Cer(m40:2),2,0.75,67.5,0.08,23.0,1.0,7.478000000000002,28.25756,5,F002520,scanId=1682024; scanId=1681947; scanId=1701694; scanId=1707358; scanId=1704285
MR001485,15-17.5,Cer(m17:2/x:y),Cer(m17:2/23:0),Cer(m40:2),3,0.75,60.0,0.05,23.0,0.0,10.478,28.0336,1,F002520,scanId=1682024
MR001987,15-17.5,Cer(m21:2/x:y),Cer(m21:2/19:0),Cer(m40:2),3,0.5,40.0,0.09,19.0,0.0,10.478,28.086133333333,1,F002520,scanId=1685176
MR002008,15-17.5,Cer(m22:1/x:y),Cer(m22:1/18:1),Cer(m40:2),3,0.5,40.0,0.07,18.0,1.0,10.478,27.972616666667,1,F002520,scanId=1678365
MR002040,15-17.5,Cer(m24:1/x:y),Cer(m24:1/16:1),Cer(m40:2),3,0.5,40.0,0.18,16.0,1.0,10.478,28.147133333333,1,F002520,scanId=1688836
MR6_0005853,15-17.5,SM(d14:0/x:y),SM(d14:0/30:2),SM(d44:2),1,0.45,45.0,1.0,30.0,2.0,10.539,28.09943125,8,F002524,scanId=1680916; scanId=1684063; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005854,15-17.5,SM(d14:1/x:y),SM(d14:1/30:1),SM(d44:2),1,0.45,45.0,1.0,30.0,1.0,10.539,28.090079629629663,9,F002524,scanId=1677293; scanId=1680916; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005855,15-17.5,SM(d14:2/x:y),SM(d14:2/30:0),SM(d44:2),1,0.45,45.0,1.0,30.0,0.0,10.539,28.0854125,8,F002524,scanId=1677293; scanId=1680916; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1692927; scanId=1681220
MR6_0005856,15-17.5,SM(d15:0/x:y),SM(d15:0/29:2),SM(d44:2),1,0.45,45.0,1.0,29.0,2.0,10.539,28.087830000000004,10,F002524,scanId=1677293; scanId=1680916; scanId=1684063; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005857,15-17.5,SM(d15:1/x:y),SM(d15:1/29:1),SM(d44:2),1,0.45,45.0,1.0,29.0,1.0,10.539,28.087830000000004,10,F002524,scanId=1677293; scanId=1680916; scanId=1684063; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005858,15-17.5,SM(d15:2/x:y),SM(d15:2/29:0),SM(d44:2),1,0.45,45.0,1.0,29.0,0.0,10.539,28.087830000000004,10,F002524,scanId=1677293; scanId=1680916; scanId=1684063; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005859,15-17.5,SM(d16:0/x:y),SM(d16:0/28:2),SM(d44:2),1,0.45,45.0,1.0,28.0,2.0,10.539,28.08913,5,F002524,scanId=1680916; scanId=1684063; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005860,15-17.5,SM(d16:1/x:y),SM(d16:1/28:1),SM(d44:2),1,0.45,45.0,1.0,28.0,1.0,10.539,28.087830000000004,10,F002524,scanId=1677293; scanId=1680916; scanId=1684063; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005861,15-17.5,SM(d16:2/x:y),SM(d16:2/28:0),SM(d44:2),1,0.45,45.0,1.0,28.0,0.0,10.539,28.087830000000004,10,F002524,scanId=1677293; scanId=1680916; scanId=1684063; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005862,15-17.5,SM(d17:0/x:y),SM(d17:0/27:2),SM(d44:2),1,0.45,45.0,1.0,27.0,2.0,10.539,28.087830000000004,10,F002524,scanId=1677293; scanId=1680916; scanId=1684063; scanId=1687694; scanId=1690343; scanId=1693470; scanId=1677199; scanId=1687653; scanId=1692927; scanId=1681220
MR6_0005864,15-17.5,SM(d18:1/x:y),SM(d18:1/26:1),SM(d44:2),1,0.55,55.00000000000001,1.0,26.0,1.0,10.539,28.07672083333325,8,F002524,scanId=1693470; scanId=1677199; scanId=1680853; scanId=1684005; scanId=1690302; scanId=1684879; scanId=1681261; scanId=1684921
MR005027,15-17.5,SM(d18:2/x:y),SM(d18:2/26:0),SM(d44:2),1,0.64,64.0,1.0,26.0,0.0,10.539,28.122322222222333,3,F002524,scanId=1687694; scanId=1690343; scanId=1684005
MR6_0005868,15-17.5,SM(d20:1/x:y),SM(d20:1/24:1),SM(d44:2),1,0.45,45.0,1.0,24.0,1.0,10.539,28.01432499999975,4,F002524,scanId=1677293; scanId=1684063; scanId=1680853; scanId=1681261
MR6_0005869,15-17.5,SM(d20:2/x:y),SM(d20:2/24:0),SM(d44:2),1,0.45,45.0,1.0,24.0,0.0,10.539,28.099488888888832,6,F002524,scanId=1684063; scanId=1687694; scanId=1684005; scanId=1690302; scanId=1684879; scanId=1684921
MR6_0005870,15-17.5,SM(d24:1/x:y),SM(d24:1/20:1),SM(d44:2),1,0.45,45.0,1.0,20.0,1.0,10.539,28.127416666667,1,F002524,scanId=1687653
MR6_0005863,15-17.5,SM(d18:0/x:y),SM(d18:0/26:2),SM(d44:2),2,0.45,40.5,1.0,26.0,2.0,10.539,27.95475,1,F002524,scanId=1677293
MR6_0005866,15-17.5,SM(d19:0/x:y),SM(d19:0/25:2),SM(d44:2),3,0.36,28.8,1.0,25.0,2.0,10.539,28.020883333333,1,F002524,scanId=1681261
MR6_0005867,15-17.5,SM(d20:0/x:y),SM(d20:0/24:2),SM(d44:2),3,0.36,28.8,1.0,24.0,2.0,10.539,28.014083333333,1,F002524,scanId=1680853
MR6_0005871,15-17.5,SM(d26:2/x:y),SM(d26:2/18:0),SM(d44:2),3,0.45,36.0,1.0,18.0,0.0,10.539,28.081883333333,1,F002524,scanId=1684921
MR6_0005872,15-17.5,SM(d14:0/x:y),SM(d14:0/29:1),SM(d43:1),1,0.45,45.0,1.0,29.0,1.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005873,15-17.5,SM(d14:1/x:y),SM(d14:1/29:0),SM(d43:1),1,0.45,45.0,1.0,29.0,0.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005874,15-17.5,SM(d15:0/x:y),SM(d15:0/28:1),SM(d43:1),1,0.45,45.0,1.0,28.0,1.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005875,15-17.5,SM(d15:1/x:y),SM(d15:1/28:0),SM(d43:1),1,0.45,45.0,1.0,28.0,0.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005876,15-17.5,SM(d16:0/x:y),SM(d16:0/27:1),SM(d43:1),1,0.45,45.0,1.0,27.0,1.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005877,15-17.5,SM(d16:1/x:y),SM(d16:1/27:0),SM(d43:1),1,0.45,45.0,1.0,27.0,0.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005878,15-17.5,SM(d17:0/x:y),SM(d17:0/26:1),SM(d43:1),1,0.45,45.0,1.0,26.0,1.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005879,15-17.5,SM(d17:1/x:y),SM(d17:1/26:0),SM(d43:1),1,0.45,45.0,1.0,26.0,0.0,10.578,28.03403,5,F002527,scanId=1684378; scanId=1687527; scanId=1675952; scanId=1675963; scanId=1686429
MR6_0005880,15-17.5,SM(d18:0/x:y),SM(d18:0/25:1),SM(d43:1),1,0.45,45.0,1.0,25.0,1.0,10.578,28.040716666666626,8,F002527,scanId=1684378; scanId=1687527; scanId=1686973; scanId=1675952; scanId=1675963; scanId=1679617; scanId=1682769; scanId=1686429
MR6_0005881,15-17.5,SM(d18:1/x:y),SM(d18:1/25:0),SM(d43:1),1,0.45,45.0,1.0,25.0,0.0,10.578,27.9324916666665,2,F002527,scanId=1675952; scanId=1675963
MR6_0005882,15-17.5,SM(d19:1/x:y),SM(d19:1/24:0),SM(d43:1),1,0.45,45.0,1.0,24.0,0.0,10.578,28.11155,2,F002527,scanId=1686973; scanId=1686429
MR005368,15-17.5,SM(d24:1/x:y),SM(d24:1/19:0),SM(d43:1),1,0.55,55.00000000000001,1.0,19.0,0.0,10.578,28.063877777777662,3,F002527,scanId=1684378; scanId=1687527; scanId=1679617
MR6_0005883,15-17.5,SM(d20:1/x:y),SM(d20:1/23:0),SM(d43:1),3,0.36,28.8,0.99,23.0,0.0,10.578,27.993483333333,1,F002527,scanId=1679617
MR001706,15-17.5,Cer(m18:2/x:y),Cer(m18:2/24:1),Cer(m42:3),1,1.0,100.0,1.0,24.0,1.0,10.05358823529412,28.17712745098041,17,F002528,scanId=1677076; scanId=1680723; scanId=1683875; scanId=1687024; scanId=1690182; scanId=1693334; scanId=1695983; scanId=1676510; scanId=1680166; scanId=1683318; scanId=1686470; scanId=1689630; scanId=1692783; scanId=1695433; scanId=1708365; scanId=1711522; scanId=1708412
MR001763,15-17.5,Cer(m18:3/x:y),Cer(m18:3/24:0),Cer(m42:3),1,1.0,100.0,1.0,24.0,0.0,10.583,28.1592,6,F002528,scanId=1693334; scanId=1695983; scanId=1676510; scanId=1686470; scanId=1689630; scanId=1695433
MR001459,15-17.5,Cer(m17:1/x:y),Cer(m17:1/25:2),Cer(m42:3),2,0.75,67.5,0.13,25.0,2.0,10.583,28.116868518518555,9,F002528,scanId=1680723; scanId=1683875; scanId=1687024; scanId=1690182; scanId=1693334; scanId=1676510; scanId=1686470; scanId=1689630; scanId=1695433
MR001517,15-17.5,Cer(m17:2/x:y),Cer(m17:2/25:1),Cer(m42:3),2,0.5,45.0,0.1,25.0,1.0,9.583,28.28552777777767,3,F002528,scanId=1687024; scanId=1695983; scanId=1708412
MR001615,15-17.5,Cer(m18:1/x:y),Cer(m18:1/24:2),Cer(m42:3),3,0.75,45.0,0.01,24.0,2.0,10.583,28.160366666667,1,F002528,scanId=1689630
MR001818,15-17.5,Cer(m19:0/x:y),Cer(m19:0/23:3),Cer(m42:3),3,0.75,60.0,0.06,23.0,3.0,10.583,28.0381833333335,2,F002528,scanId=1680723; scanId=1683875
MR002066,15-17.5,Cer(m25:3/x:y),Cer(m25:3/17:0),Cer(m42:3),3,0.75,60.0,0.05,17.0,0.0,10.583,28.14325,2,F002528,scanId=1687024; scanId=1690182
MR000598,15-17.5,Cer(d18:1/x:y),Cer(d18:1/24:1),Cer(d42:2),1,0.67,67.0,1.0,24.0,1.0,10.583,28.10927222222233,6,F002529,scanId=1677796; scanId=1684566; scanId=1688196; scanId=1690846; scanId=1696626; scanId=1681356
MR000680,15-17.5,Cer(d18:2/x:y),Cer(d18:2/24:0),Cer(d42:2),1,0.67,67.0,1.0,24.0,0.0,10.583,28.276966666667,1,F002529,scanId=1696626
MR000292,15-17.5,Cer(d17:0/x:y),Cer(d17:0/25:2),Cer(d42:2),2,0.5,45.0,0.13,25.0,2.0,10.583,28.15855,2,F002529,scanId=1688196; scanId=1690846
MR000492,15-17.5,Cer(d18:0/x:y),Cer(d18:0/24:2),Cer(d42:2),2,0.67,60.3,0.23,24.0,2.0,10.583,28.075966666667,1,F002529,scanId=1684566
MR001180,15-17.5,Cer(d24:1/x:y),Cer(d24:1/18:1),Cer(d42:2),2,0.5,45.0,0.15,18.0,1.0,10.583,28.180633333333,1,F002529,scanId=1690846
MR000412,15-17.5,Cer(d17:2/x:y),Cer(d17:2/25:0),Cer(d42:2),3,0.5,40.0,0.1,25.0,0.0,10.583,28.136466666667,1,F002529,scanId=1688196
MR000745,15-17.5,Cer(d19:0/x:y),Cer(d19:0/23:2),Cer(d42:2),3,0.5,40.0,0.13,23.0,2.0,10.583,28.276966666667,1,F002529,scanId=1696626
MR001297,15-17.5,Cer(m16:0/x:y),Cer(m16:0/18:0),Cer(m34:0),1,0.5,50.0,1.0,18.0,0.0,10.611,28.2352766666668,5,F002530,scanId=1689842; scanId=1692496; scanId=1695654; scanId=1694988; scanId=1697643
MR001545,15-17.5,Cer(m18:0/x:y),Cer(m18:0/16:0),Cer(m34:0),1,0.5,50.0,1.0,16.0,0.0,10.611,28.24471666666675,4,F002530,scanId=1692496; scanId=1695654; scanId=1698276; scanId=1692338
MR000448,15-17.5,Cer(d18:0/x:y),Cer(d18:0/24:0),Cer(d42:0),1,0.67,67.0,1.0,24.0,0.0,10.65,28.2073916666665,4,F002531,scanId=1688803; scanId=1694576; scanId=1691887; scanId=1694540
MR001139,15-17.5,Cer(d24:0/x:y),Cer(d24:0/18:0),Cer(d42:0),2,0.5,45.0,0.58,18.0,0.0,10.65,28.2422,1,F002531,scanId=1694540
MR6_0005904,15-17.5,SM(d14:0/x:y),SM(d14:0/28:0),SM(d42:0),1,0.45,45.0,1.0,28.0,0.0,10.672,28.1850533333334,5,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1693235
MR6_0005905,15-17.5,SM(d15:0/x:y),SM(d15:0/27:0),SM(d42:0),1,0.45,45.0,1.0,27.0,0.0,10.672,28.1850533333334,5,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1693235
MR6_0005906,15-17.5,SM(d16:0/x:y),SM(d16:0/26:0),SM(d42:0),1,0.45,45.0,1.0,26.0,0.0,10.672,28.1850533333334,5,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1693235
MR6_0005907,15-17.5,SM(d17:0/x:y),SM(d17:0/25:0),SM(d42:0),1,0.45,45.0,1.0,25.0,0.0,10.672,28.1822,6,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1690084; scanId=1693235
MR6_0005908,15-17.5,SM(d18:0/x:y),SM(d18:0/24:0),SM(d42:0),1,0.45,45.0,1.0,24.0,0.0,10.672,28.1850533333334,5,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1693235
MR6_0005909,15-17.5,SM(d19:0/x:y),SM(d19:0/23:0),SM(d42:0),1,0.45,45.0,1.0,23.0,0.0,10.672,28.1822,6,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1690084; scanId=1693235
MR6_0005910,15-17.5,SM(d20:0/x:y),SM(d20:0/22:0),SM(d42:0),1,0.45,45.0,1.0,22.0,0.0,10.672,28.1850533333334,5,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1693235
MR6_0005911,15-17.5,SM(d21:0/x:y),SM(d21:0/21:0),SM(d42:0),1,0.45,45.0,1.0,21.0,0.0,10.672,28.1850533333334,5,F002533,scanId=1690031; scanId=1693182; scanId=1695836; scanId=1683272; scanId=1693235
